fl,hp,lv,sp,pt,ar,st
1,111,12,88,1,8,2
1,111,12,71,2,8,2
1,111,16,90,1,8,1
1,111,14,63,0,8,2
1,111,12,104,0,8,1
1,111,13,99,1,8,1
1,111,12,69,0,8,1
1,111,12,96,4,8,1
1,111,14,68,2,8,0
1,111,12,64,2,8,2
1,111,12,75,0,8,1
1,111,12,69,1,8,3
1,111,12,59,2,8,1
1,111,12,68,1,8,3
1,111,14,84,1,8,2
1,111,12,131,0,8,1
1,111,12,69,3,8,1
1,111,12,52,5,8,2
1,111,12,66,0,8,3
1,111,12,116,0,8,2
1,111,12,97,2,8,3
1,111,12,96,1,8,1
1,111,12,116,1,8,1
1,111,12,56,3,8,3
1,111,14,75,1,8,1
1,111,12,96,0,8,3
1,111,12,70,2,8,1
1,111,12,63,1,8,2
1,111,12,99,1,8,1
1,111,12,109,0,8,1
1,111,12,116,1,8,1
1,111,14,38,2,8,4
1,111,12,81,2,8,2
1,111,12,60,1,8,0
1,111,13,76,1,8,3
1,111,12,92,1,8,2
1,111,12,116,1,8,1
1,111,15,84,2,8,1
1,111,12,79,3,8,1
1,111,12,67,3,8,1
1,111,12,92,1,8,1
1,111,14,73,2,8,1
1,111,12,63,2,8,2
1,111,12,74,1,8,1
1,111,12,65,3,8,1
1,111,13,69,2,8,1
1,111,19,46,0,8,1
1,110,11,110,0,8,2
1,110,13,96,2,8,1
1,110,11,83,0,8,2
1,110,11,90,1,8,1
1,110,11,86,2,8,2
1,110,11,83,1,8,2
1,110,14,57,2,8,1
1,110,11,131,0,8,1
1,110,15,83,1,8,2
1,110,13,65,0,8,2
1,110,12,83,0,8,4
1,110,11,117,0,8,3
1,110,11,96,1,8,1
1,110,11,90,2,8,1
1,110,14,109,2,8,0
1,110,11,84,0,8,3
1,110,11,105,0,8,0
1,110,11,115,1,8,2
1,110,11,68,2,8,2
1,110,11,102,0,8,2
1,110,11,120,1,8,1
1,110,11,74,2,8,0
1,110,11,65,2,8,3
1,110,11,70,2,8,3
1,110,11,100,2,8,1
1,110,13,91,0,8,3
1,110,11,63,0,8,1
1,110,11,122,3,8,0
1,110,11,74,3,8,0
1,110,11,121,2,8,1
1,110,12,64,0,8,4
1,110,14,65,2,8,1
1,110,15,45,0,8,1
1,110,13,57,3,8,1
1,110,12,105,3,8,1
1,110,11,74,2,8,3
1,110,11,115,2,8,1
1,110,11,100,2,8,1
1,110,11,106,0,8,3
1,110,11,91,2,8,2
1,110,14,36,1,8,3
1,110,11,104,0,8,2
1,110,11,62,3,8,2
1,110,11,90,2,8,1
1,110,11,98,1,8,2
1,110,11,66,3,8,0
1,110,11,65,1,8,3
1,110,11,80,2,8,3
1,110,11,78,1,8,4
1,110,11,133,0,8,3
1,110,11,100,3,8,0
1,110,11,101,2,8,1
1,110,16,83,0,8,0
1,110,11,69,0,8,2
1,110,11,100,1,8,3
1,110,12,118,1,8,1
1,110,11,67,2,8,1
1,110,11,78,2,8,3
1,109,10,81,3,8,0
1,109,10,99,1,8,0
1,109,12,93,0,8,1
1,109,10,64,2,8,1
1,109,10,104,0,8,2
1,109,15,62,2,8,0
1,109,11,101,2,8,1
1,109,13,123,0,8,2
1,109,14,111,1,8,2
1,109,10,69,3,8,0
1,109,10,109,0,8,1
1,109,10,74,1,8,1
1,109,14,102,1,8,2
1,109,10,97,0,8,4
1,109,13,96,2,8,2
1,109,12,113,3,8,1
1,109,13,63,0,8,2
1,109,10,84,3,8,1
1,109,13,68,2,8,2
1,109,10,94,2,8,1
1,109,10,66,1,8,0
1,109,11,84,3,8,1
1,109,10,120,2,8,1
1,109,13,90,1,8,0
1,109,10,147,0,8,1
1,109,12,100,0,8,4
1,109,10,98,2,8,0
1,109,10,150,0,8,1
1,109,10,100,2,8,3
1,109,10,97,1,8,1
1,109,10,98,1,8,1
1,109,10,95,2,8,1
1,109,10,98,1,8,2
1,109,10,90,4,8,1
1,109,14,109,0,8,1
1,109,10,100,1,8,0
1,109,14,93,1,8,1
1,109,12,60,3,8,0
1,109,10,126,1,8,2
1,109,10,114,1,8,1
1,109,10,97,1,8,0
1,109,10,75,1,8,1
1,109,10,65,1,8,0
1,109,11,129,1,8,0
1,109,12,122,1,8,0
1,109,15,32,1,8,3
1,109,10,115,0,8,1
1,109,11,121,2,8,0
1,109,13,87,1,8,1
1,109,12,120,0,8,3
1,109,10,64,1,8,0
1,109,11,131,0,8,0
1,109,10,92,2,8,0
1,109,10,103,1,8,2
1,109,10,90,1,8,1
1,109,13,77,0,8,2
1,109,16,71,1,8,3
1,109,12,111,4,8,1
1,109,10,117,1,8,1
1,109,10,55,1,8,4
1,109,13,86,4,8,0
1,109,10,90,2,8,0
1,109,11,85,0,8,3
1,109,10,57,4,8,0
1,109,10,112,1,8,0
1,109,10,104,0,8,3
1,109,13,79,0,8,1
1,109,10,83,4,8,1
1,109,10,102,0,8,1
1,109,10,96,1,8,1
1,109,10,67,1,8,2
1,109,10,117,1,8,1
1,109,13,49,0,8,2
1,109,15,63,2,8,2
1,109,12,69,2,8,2
1,109,10,62,0,8,0
1,108,10,88,0,8,3
1,108,11,127,0,8,1
1,108,9,114,2,8,1
1,108,9,118,2,8,1
1,108,9,76,2,8,3
1,108,9,114,2,8,1
1,108,9,64,1,8,3
1,108,12,146,1,8,1
1,108,13,102,0,8,3
1,108,11,127,1,8,2
1,108,9,132,0,8,2
1,108,9,68,1,8,3
1,108,12,95,0,8,2
1,108,10,97,0,8,0
1,108,9,95,3,8,0
1,108,9,111,0,8,3
1,108,9,137,1,8,0
1,108,9,103,0,8,3
1,108,13,68,0,8,1
1,108,9,67,1,8,3
1,108,14,56,1,8,3
1,108,9,133,2,8,0
1,108,9,130,0,8,1
1,108,9,108,1,8,2
1,108,14,94,2,8,2
1,108,11,60,4,8,1
1,108,14,69,0,8,1
1,108,9,63,1,8,4
1,108,13,83,0,8,2
1,108,9,97,2,8,0
1,108,9,52,2,8,0
1,108,9,114,2,8,1
1,108,9,95,0,8,3
1,108,11,55,0,8,3
1,108,16,74,1,8,3
1,108,9,135,1,8,1
1,108,14,90,3,8,0
1,108,9,87,3,8,2
1,108,9,93,1,8,1
1,108,9,83,2,8,1
1,108,9,106,1,8,1
1,108,9,122,0,8,1
1,108,17,80,0,8,1
1,108,9,68,2,8,3
1,108,12,63,2,8,1
1,108,9,116,2,8,1
1,108,11,105,2,8,1
1,108,9,110,3,8,1
1,108,9,121,0,8,0
1,108,12,107,0,8,1
1,108,9,90,1,8,4
1,108,9,67,1,8,1
1,108,9,114,2,8,0
1,108,9,71,3,8,1
1,108,15,53,1,8,3
1,108,9,97,1,8,3
1,108,9,89,1,8,3
1,108,14,78,0,8,1
1,108,9,99,0,8,2
1,108,16,92,1,8,1
1,108,17,75,0,8,2
1,108,9,93,2,8,3
1,108,9,96,0,8,3
1,108,9,152,1,8,1
1,108,15,106,2,8,0
1,108,9,86,0,8,1
1,108,15,61,2,8,0
1,108,9,76,3,8,2
1,108,9,97,2,8,1
1,108,9,67,3,8,1
1,108,9,109,2,8,1
1,108,9,92,3,8,1
1,108,9,94,1,8,2
1,108,9,113,0,8,2
1,108,9,87,1,8,2
1,108,9,138,1,8,2
1,108,9,89,3,8,1
1,108,16,103,0,8,1
1,108,9,88,0,8,2
1,108,12,76,1,8,2
1,108,9,88,1,8,3
1,108,14,90,2,8,1
1,108,9,92,2,8,2
1,108,10,95,2,8,0
1,108,9,118,2,8,1
1,108,13,66,3,8,2
1,108,9,59,3,8,1
1,108,13,110,0,8,2
1,108,13,86,0,8,1
1,108,9,131,1,8,1
1,108,9,111,2,8,1
1,108,15,87,1,8,3
1,107,9,102,0,8,1
1,107,9,73,1,8,3
1,107,8,132,2,8,2
1,107,15,69,3,8,0
1,107,8,99,3,8,1
1,107,12,61,4,8,0
1,107,8,122,1,8,1
1,107,9,91,2,8,1
1,107,14,102,0,8,0
1,107,8,87,1,8,1
1,107,11,71,3,8,2
1,107,9,112,1,8,1
1,107,8,108,2,8,1
1,107,9,115,1,8,1
1,107,11,115,1,8,2
1,107,15,120,2,8,0
1,107,12,57,1,8,2
1,107,8,79,2,8,2
1,107,8,132,0,8,3
1,107,16,79,0,8,2
1,107,8,91,2,8,1
1,107,8,84,1,8,2
1,107,8,141,2,8,0
1,107,9,94,3,8,1
1,107,14,96,1,8,1
1,107,8,155,1,8,0
1,107,9,92,3,8,1
1,107,8,103,1,8,4
1,107,8,101,1,8,1
1,107,9,69,1,8,2
1,107,12,75,1,8,1
1,107,12,60,3,8,0
1,107,8,102,2,8,1
1,107,8,118,2,8,0
1,107,12,57,1,8,3
1,107,15,67,0,8,1
1,107,9,91,2,8,1
1,107,8,93,2,8,1
1,107,14,66,1,8,2
1,107,8,90,0,8,1
1,107,8,119,0,8,1
1,107,14,90,1,8,1
1,107,8,98,0,8,2
1,107,8,159,1,8,0
1,107,15,76,2,8,0
1,107,14,95,3,8,0
1,107,8,85,0,8,1
1,107,8,105,0,8,1
1,107,17,39,2,8,3
1,107,9,69,0,8,4
1,107,11,85,2,8,1
1,107,12,50,2,8,2
1,107,8,156,1,8,0
1,107,8,103,3,8,0
1,107,14,72,0,8,2
1,107,8,101,2,8,0
1,107,8,102,1,8,2
1,107,8,101,3,8,1
1,107,10,116,0,8,0
1,107,8,112,2,8,2
1,107,8,107,2,8,1
1,107,8,83,2,8,1
1,107,8,103,1,8,2
1,107,10,108,0,8,3
1,107,8,116,1,8,3
1,107,10,94,1,8,1
1,107,8,83,0,8,2
1,107,8,77,3,8,1
1,107,8,135,0,8,1
1,107,8,139,1,8,0
1,107,9,139,2,8,1
1,107,8,99,3,8,1
1,107,11,138,1,8,0
1,107,8,80,1,8,4
1,107,8,79,2,8,1
1,107,8,97,2,8,2
1,107,8,68,0,8,0
1,107,11,91,3,8,0
1,107,12,80,1,8,3
1,107,12,75,2,8,3
1,107,10,65,0,8,1
1,107,16,99,0,8,0
1,106,9,116,2,8,1
1,106,12,84,0,8,2
1,106,7,162,0,8,1
1,106,10,124,2,8,1
1,106,7,122,1,8,3
1,106,7,119,2,8,2
1,106,7,83,2,8,1
1,106,7,123,3,8,0
1,106,12,75,4,8,2
1,106,14,65,0,8,1
1,106,9,69,1,8,1
1,106,12,100,2,8,0
1,106,13,75,1,8,0
1,106,15,92,2,8,1
1,106,14,100,0,8,2
1,106,7,103,2,8,1
1,106,7,84,2,8,2
1,106,17,60,1,8,1
1,106,7,93,2,8,2
1,106,7,103,1,8,4
1,106,7,115,0,8,3
1,106,7,155,2,8,1
1,106,7,120,2,8,2
1,106,15,67,1,8,3
1,106,14,117,0,8,2
1,106,12,102,1,8,1
1,106,7,117,3,8,1
1,106,7,121,2,8,3
1,106,7,104,1,8,2
1,106,13,102,1,8,1
1,106,7,83,2,8,2
1,106,7,138,4,8,0
1,106,16,61,2,8,2
1,106,8,101,1,8,1
1,106,8,63,3,8,0
1,106,7,118,2,8,1
1,106,16,44,2,8,2
1,106,7,103,2,8,2
1,106,9,117,2,8,1
1,106,15,97,0,8,1
1,106,10,66,1,8,2
1,106,14,65,0,8,1
1,106,14,113,0,8,3
1,106,8,103,3,8,0
1,106,7,105,2,8,1
1,106,9,114,3,8,0
1,106,7,118,1,8,4
1,106,12,82,1,8,2
1,106,10,116,1,8,2
1,106,7,104,3,8,0
1,106,7,118,2,8,2
1,106,12,132,0,8,1
1,106,15,82,1,8,1
1,106,14,60,2,8,1
1,106,8,102,4,8,0
1,106,9,69,5,8,1
1,106,7,82,3,8,1
1,106,7,128,0,8,1
1,106,8,140,1,8,1
1,106,7,136,1,8,0
1,106,12,48,1,8,2
1,106,7,123,1,8,1
1,106,18,78,0,8,2
1,106,12,111,3,8,0
1,106,11,107,1,8,2
1,106,7,100,2,8,3
1,106,9,75,1,8,3
1,106,7,109,3,8,1
1,106,7,119,3,8,2
1,106,11,109,1,8,1
1,106,12,91,1,8,0
1,106,7,105,0,8,1
1,106,7,123,0,8,3
1,106,7,96,2,8,1
1,106,14,82,2,8,1
1,106,8,136,2,8,2
1,106,19,69,0,8,0
1,106,7,87,1,8,4
1,106,7,122,3,8,1
1,106,14,82,1,8,2
1,106,14,64,2,8,1
1,106,7,157,1,8,0
1,106,7,107,0,8,3
1,106,14,92,1,8,0
1,106,10,75,4,8,1
1,106,7,80,4,8,3
1,106,7,102,2,8,3
1,106,16,71,0,8,0
1,106,10,105,2,8,0
1,106,11,93,0,8,3
1,106,7,96,2,8,3
1,106,13,80,2,8,1
1,106,16,52,2,8,1
1,106,14,110,2,8,1
1,106,7,118,3,8,1
1,106,7,92,3,8,1
1,106,7,104,2,8,2
1,106,15,101,1,8,1
1,106,12,79,2,8,0
1,106,11,102,2,8,2
1,106,13,89,1,8,3
1,106,7,140,2,8,2
1,106,13,77,0,8,5
1,106,7,106,1,8,3
1,106,7,101,3,8,0
1,106,7,104,2,8,1
1,106,7,126,2,8,1
1,106,12,87,1,8,2
1,106,7,120,1,8,3
1,106,7,107,3,8,1
1,106,13,104,0,8,0
1,106,7,78,2,8,3
1,106,7,119,1,8,0
1,106,7,145,0,8,1
1,106,18,81,0,8,0
1,106,7,97,2,8,1
1,106,14,84,2,8,1
1,106,7,102,2,8,2
1,106,9,94,1,8,2
1,106,14,93,1,8,2
1,106,9,63,3,8,2
1,106,13,97,0,8,2
1,106,7,107,0,8,1
1,105,6,101,1,8,3
1,105,12,147,1,8,0
1,105,15,67,2,8,2
1,105,10,90,3,8,2
1,105,6,123,1,8,3
1,105,13,76,1,8,3
1,105,11,95,0,8,2
1,105,7,98,1,8,1
1,105,10,116,3,8,1
1,105,9,94,1,8,2
1,105,16,135,0,8,0
1,105,8,112,2,8,3
1,105,12,103,0,8,2
1,105,6,125,2,8,1
1,105,13,84,0,8,1
1,105,12,113,2,8,0
1,105,6,107,1,8,1
1,105,10,132,0,8,0
1,105,10,114,2,8,1
1,105,13,114,1,8,0
1,105,8,83,1,8,3
1,105,17,46,0,8,2
1,105,13,93,0,8,0
1,105,12,75,2,8,0
1,105,6,112,3,8,1
1,105,6,83,2,8,3
1,105,7,117,1,8,2
1,105,10,124,1,8,2
1,105,12,99,1,8,1
1,105,12,103,1,8,0
1,105,6,167,0,8,0
1,105,11,105,1,8,1
1,105,10,61,1,8,2
1,105,14,69,0,8,2
1,105,14,110,0,8,2
1,105,6,124,2,8,1
1,105,7,120,2,8,1
1,105,11,101,1,8,1
1,105,6,77,3,8,2
1,105,13,81,2,8,0
1,105,15,69,0,8,2
1,105,11,93,1,8,2
1,105,10,98,2,8,1
1,105,7,101,3,8,2
1,105,11,63,4,8,1
1,105,11,85,2,8,0
1,105,13,121,1,8,0
1,105,6,145,2,8,0
1,105,16,38,1,8,3
1,105,6,99,2,8,1
1,105,16,71,3,8,1
1,105,6,126,2,8,2
1,105,19,76,0,8,2
1,105,12,67,0,8,2
1,105,6,143,3,8,0
1,105,8,124,1,8,1
1,105,6,123,2,8,3
1,105,6,105,3,8,0
1,105,9,122,0,8,1
1,105,11,102,1,8,1
1,105,12,121,1,8,0
1,105,6,106,2,8,0
1,105,6,143,2,8,2
1,105,15,103,0,8,2
1,105,12,83,3,8,0
1,105,9,115,3,8,2
1,105,10,105,1,8,2
1,105,6,122,2,8,2
1,105,6,104,3,8,0
1,105,11,91,1,8,4
1,105,13,119,1,8,2
1,105,16,57,1,8,1
1,105,10,65,2,8,1
1,105,12,82,0,8,1
1,105,14,82,1,8,3
1,105,6,85,1,8,3
1,105,10,96,1,8,1
1,105,15,69,1,8,1
1,105,9,115,0,8,2
1,105,15,57,2,8,0
1,105,12,115,2,8,2
1,105,12,124,1,8,0
1,105,16,48,1,8,1
1,105,6,128,3,8,1
1,105,6,69,1,8,0
1,105,12,55,1,8,3
1,105,6,105,1,8,2
1,105,6,104,2,8,0
1,105,11,77,0,8,4
1,105,12,45,0,8,2
1,105,7,140,2,8,2
1,105,6,103,2,8,2
1,105,11,64,4,8,1
1,105,6,106,1,8,3
1,105,6,167,3,8,0
1,105,15,83,1,8,0
1,105,13,94,1,8,3
1,105,6,124,2,8,2
1,105,9,67,2,8,3
1,105,12,77,1,8,0
1,105,9,66,1,8,1
1,105,12,64,0,8,2
1,105,10,92,1,8,3
1,105,6,101,1,8,3
1,105,8,123,2,8,0
1,105,6,121,2,8,3
1,105,7,140,1,8,1
1,105,6,126,1,8,2
1,105,11,108,2,8,1
1,105,7,120,1,8,1
1,105,7,105,2,8,1
1,105,14,89,0,8,0
1,105,14,98,0,8,2
1,105,6,124,1,8,2
1,105,12,61,0,8,3
1,105,12,95,0,8,1
1,105,9,90,2,8,1
1,105,17,79,1,8,3
1,104,13,69,0,8,3
1,104,13,110,1,8,1
1,104,5,122,1,8,2
1,104,9,82,1,8,3
1,104,9,69,0,8,2
1,104,14,86,3,8,2
1,104,11,90,1,8,2
1,104,12,46,5,8,1
1,104,14,76,3,8,0
1,104,13,82,1,8,1
1,104,11,101,1,8,1
1,104,9,71,0,8,3
1,104,7,100,4,8,1
1,104,9,62,1,8,4
1,104,5,187,0,8,2
1,104,7,83,3,8,2
1,104,11,58,2,8,0
1,104,15,49,2,8,1
1,104,13,61,0,8,4
1,104,11,83,2,8,3
1,104,12,58,1,8,3
1,104,9,95,4,8,1
1,104,6,168,0,8,1
1,104,5,110,1,8,3
1,104,16,39,2,8,0
1,104,5,109,1,8,3
1,104,10,137,1,8,1
1,104,15,80,1,8,1
1,104,5,110,2,8,2
1,104,12,100,1,8,1
1,104,12,105,0,8,1
1,104,7,104,3,8,1
1,104,10,120,0,8,2
1,104,14,81,1,8,1
1,104,5,108,2,8,3
1,104,10,60,2,8,3
1,104,14,51,0,8,3
1,104,15,57,1,8,2
1,104,15,98,1,8,2
1,104,14,98,1,8,2
1,104,11,72,3,8,2
1,104,15,60,3,8,2
1,104,12,131,0,8,1
1,104,8,75,1,8,1
1,104,7,120,1,8,1
1,104,7,124,3,8,0
1,104,5,101,1,8,3
1,104,11,115,0,8,1
1,104,14,101,1,8,1
1,104,12,88,0,8,3
1,104,11,83,1,8,3
1,104,8,93,3,8,3
1,104,17,60,0,8,2
1,104,5,147,0,8,2
1,104,10,111,2,8,1
1,104,12,72,0,8,3
1,104,5,110,2,8,1
1,104,14,46,3,8,2
1,104,10,69,1,8,4
1,104,5,132,1,8,1
1,104,13,98,2,8,1
1,104,12,59,1,8,1
1,104,5,111,4,8,0
1,104,9,92,3,8,0
1,104,6,127,0,8,2
1,104,12,80,1,8,1
1,104,5,129,2,8,0
1,104,11,66,0,8,2
1,104,11,73,3,8,2
1,104,16,97,4,8,0
1,104,5,107,4,8,0
1,104,10,66,0,8,2
1,104,12,105,0,8,2
1,104,5,112,0,8,2
1,104,12,50,1,8,0
1,104,15,51,0,8,2
1,104,7,117,2,8,2
1,104,12,157,1,8,0
1,104,5,167,1,8,1
1,104,14,72,1,8,2
1,104,10,99,0,8,1
1,104,12,96,1,8,1
1,104,7,100,0,8,3
1,104,7,140,1,8,1
1,104,6,124,1,8,2
1,104,5,147,0,8,3
1,104,8,133,1,8,1
1,104,9,143,0,8,0
1,104,9,75,1,8,3
1,104,13,89,2,8,2
1,104,5,111,5,8,0
1,104,13,69,1,8,1
1,104,6,108,2,8,2
1,104,10,106,1,8,3
1,104,13,75,2,8,0
1,104,12,57,0,8,1
1,104,11,113,2,8,1
1,104,11,72,3,8,2
1,104,12,85,3,8,2
1,104,8,158,1,8,1
1,104,5,107,1,8,3
1,104,15,52,0,8,1
1,104,16,58,1,8,1
1,104,12,53,0,8,2
1,104,6,147,1,8,1
1,104,14,97,0,8,0
1,104,18,70,0,8,1
1,104,16,60,0,8,2
1,104,12,83,0,8,2
1,104,10,88,2,8,2
1,104,8,127,1,8,2
1,104,9,83,3,8,2
1,104,9,111,4,8,0
1,104,17,68,0,8,2
1,103,12,55,0,8,0
1,103,12,65,0,8,1
1,103,13,111,3,8,1
1,103,14,89,2,8,1
1,103,7,84,3,8,1
1,103,12,64,3,8,2
1,103,17,55,1,8,2
1,103,10,69,3,8,1
1,103,17,99,1,8,0
1,103,15,76,2,8,3
1,103,7,116,2,8,1
1,103,12,84,2,8,1
1,103,11,81,3,8,1
1,103,13,46,0,8,2
1,103,13,70,1,8,4
1,103,12,62,3,8,0
1,103,9,110,2,8,2
1,103,16,96,0,8,2
1,103,12,98,2,8,2
1,103,17,45,1,8,3
1,103,8,126,2,8,0
1,103,12,135,0,8,0
1,103,16,81,1,8,1
1,103,8,117,0,8,3
1,103,9,108,2,8,1
1,103,13,93,1,8,1
1,103,17,46,0,8,1
1,103,4,151,1,8,1
1,103,4,109,2,8,2
1,103,15,90,1,8,1
1,103,5,152,1,8,1
1,103,11,110,1,8,1
1,103,10,108,2,8,2
1,103,13,97,1,8,2
1,103,18,125,1,8,1
1,103,16,36,0,8,4
1,103,16,98,1,8,2
1,103,11,106,1,8,2
1,103,12,78,2,8,2
1,103,13,54,0,8,4
1,103,10,119,2,8,1
1,103,8,98,0,8,2
1,103,10,72,2,8,2
1,103,8,121,1,8,1
1,103,15,126,0,8,1
1,103,8,147,1,8,0
1,103,13,80,2,8,2
1,103,4,112,3,8,1
1,103,5,169,1,8,0
1,103,11,65,1,8,2
1,103,5,145,1,8,1
1,103,4,144,1,8,2
1,103,11,102,1,8,2
1,103,13,55,1,8,2
1,103,13,103,1,8,2
1,103,4,142,2,8,2
1,103,11,127,1,8,1
1,103,14,84,0,8,1
1,103,9,112,2,8,1
1,103,13,98,2,8,1
1,103,9,136,1,8,1
1,103,14,42,4,8,0
1,103,11,125,2,8,0
1,103,4,127,2,8,2
1,103,7,105,1,8,2
1,103,8,102,2,8,2
1,103,15,86,2,8,1
1,103,4,151,2,8,0
1,103,11,66,2,8,3
1,103,13,64,2,8,3
1,103,14,83,0,8,3
1,103,9,128,1,8,2
1,103,15,39,1,8,3
1,103,8,96,3,8,2
1,103,16,88,1,8,1
1,103,11,69,2,8,0
1,103,7,81,2,8,1
1,103,14,47,3,8,2
1,103,17,81,1,8,2
1,103,8,133,2,8,1
1,103,9,66,0,8,3
1,103,12,91,3,8,2
1,103,13,67,1,8,4
1,103,12,121,2,8,1
1,103,13,92,2,8,0
1,103,10,102,3,8,2
1,103,9,76,2,8,2
1,103,8,114,0,8,2
1,103,12,76,1,8,2
1,103,12,68,3,8,0
1,103,13,63,0,8,3
1,103,12,112,0,8,2
1,103,7,122,0,8,3
1,103,11,114,1,8,1
1,103,12,122,1,8,2
1,103,8,63,4,8,0
1,103,14,66,1,8,2
1,103,10,62,2,8,0
1,103,4,132,0,8,1
1,103,12,108,1,8,1
1,103,6,122,3,8,1
1,103,11,62,1,8,1
1,103,11,129,1,8,0
1,103,15,77,3,8,1
1,103,10,80,2,8,2
1,103,7,104,0,8,3
1,103,14,73,2,8,0
1,103,11,69,2,8,2
1,103,13,80,1,8,1
1,103,8,99,2,8,0
1,103,8,162,0,8,0
1,103,13,66,2,8,1
1,103,17,66,0,8,0
1,103,11,81,3,8,1
1,102,15,70,1,8,2
1,102,3,91,2,8,4
1,102,10,105,1,8,3
1,102,11,72,2,8,2
1,102,11,132,1,8,0
1,102,14,72,2,8,3
1,102,7,153,2,8,0
1,102,9,81,1,8,3
1,102,9,66,1,8,3
1,102,10,105,0,8,3
1,102,15,58,1,8,3
1,102,13,110,0,8,3
1,102,12,45,0,8,1
1,102,12,80,1,8,2
1,102,7,185,0,8,0
1,102,12,139,0,8,2
1,102,14,110,0,8,1
1,102,8,64,1,8,4
1,102,13,86,2,8,1
1,102,14,119,0,8,2
1,102,12,126,2,8,0
1,102,15,121,2,8,0
1,102,10,106,0,8,0
1,102,14,91,1,8,1
1,102,8,142,0,8,2
1,102,12,69,0,8,5
1,102,8,116,3,8,2
1,102,16,104,2,8,0
1,102,3,88,3,8,3
1,102,9,111,2,8,2
1,102,15,87,0,8,4
1,102,12,108,1,8,2
1,102,13,63,1,8,1
1,102,12,87,1,8,3
1,102,3,114,0,8,0
1,102,13,102,1,8,1
1,102,15,75,0,8,1
1,102,16,92,0,8,2
1,102,12,84,3,8,1
1,102,10,166,2,8,0
1,102,10,106,3,8,2
1,102,9,61,1,8,2
1,102,10,95,1,8,1
1,102,11,68,2,8,1
1,102,14,98,1,8,1
1,102,17,65,2,8,1
1,102,12,116,4,8,0
1,102,10,75,2,8,2
1,102,9,77,3,8,1
1,102,12,68,1,8,3
1,102,16,67,1,8,1
1,102,16,77,3,8,0
1,102,13,62,3,8,1
1,102,7,98,2,8,3
1,102,15,62,1,8,0
1,102,10,96,3,8,0
1,102,11,83,2,8,2
1,102,13,68,2,8,1
1,102,12,61,3,8,0
1,102,8,117,2,8,1
1,102,16,72,2,8,1
1,102,15,69,1,8,3
1,102,12,127,0,8,2
1,102,13,55,1,8,3
1,102,10,77,0,8,2
1,102,14,85,1,8,2
1,102,9,91,3,8,1
1,102,17,92,1,8,2
1,102,13,86,1,8,1
1,102,11,81,3,8,0
1,102,12,108,1,8,0
1,102,16,82,0,8,2
1,102,12,82,1,8,0
1,102,7,101,1,8,3
1,102,14,97,0,8,2
1,102,11,127,1,8,0
1,102,11,129,0,8,0
1,102,10,113,1,8,0
1,102,3,130,2,8,2
1,102,19,72,0,8,1
1,102,11,92,1,8,1
1,102,8,103,0,8,3
1,102,11,101,3,8,0
1,102,12,81,0,8,4
1,102,11,65,1,8,4
1,102,15,86,0,8,2
1,102,14,99,1,8,1
1,102,8,96,2,8,3
1,102,9,129,1,8,2
1,102,17,89,0,8,2
1,102,10,89,2,8,1
1,102,18,59,1,8,3
1,102,13,50,2,8,2
1,102,10,71,2,8,2
1,102,12,107,1,8,1
1,102,9,130,2,8,1
1,102,15,80,1,8,3
1,102,7,101,3,8,2
1,102,9,78,3,8,1
1,102,17,66,1,8,1
1,102,14,94,2,8,1
1,102,3,92,1,8,1
1,102,14,60,2,8,1
1,102,11,128,0,8,3
1,102,15,82,1,8,1
1,102,11,63,4,8,0
1,102,16,101,0,8,1
1,102,3,129,2,8,2
1,102,15,67,0,8,2
1,102,13,47,2,8,1
1,102,14,93,1,8,2
1,102,15,92,1,8,1
1,102,16,80,1,8,1
1,102,8,96,0,8,3
1,102,9,81,0,8,2
1,102,10,67,2,8,2
1,102,11,61,0,8,3
1,101,12,92,0,8,3
1,101,10,76,1,8,2
1,101,13,80,0,8,0
1,101,2,113,2,8,4
1,101,12,151,0,8,0
1,101,2,171,0,8,2
1,101,15,79,4,8,1
1,101,13,104,1,8,1
1,101,15,64,2,8,2
1,101,14,88,0,8,1
1,101,11,132,1,8,0
1,101,9,149,0,8,1
1,101,9,162,1,8,0
1,101,10,95,2,8,2
1,101,12,63,1,8,1
1,101,16,91,0,8,2
1,101,15,76,2,8,2
1,101,8,116,2,8,1
1,101,10,111,0,8,2
1,101,9,133,1,8,1
1,101,11,75,2,8,0
1,101,11,91,1,8,3
1,101,10,98,1,8,2
1,101,13,75,3,8,1
1,101,14,45,0,8,1
1,101,2,95,0,8,2
1,101,14,74,2,8,2
1,101,9,96,2,8,1
1,101,4,107,1,8,1
1,101,9,96,1,8,2
1,101,9,120,3,8,0
1,101,6,123,2,8,1
1,101,12,76,3,8,1
1,101,17,94,2,8,1
1,101,14,46,2,8,2
1,101,7,104,3,8,1
1,101,9,96,0,8,3
1,101,12,135,2,8,1
1,101,9,137,2,8,1
1,101,15,58,2,8,0
1,101,10,108,1,8,1
1,101,13,72,0,8,2
1,101,10,116,2,8,1
1,101,16,82,0,8,2
1,101,6,81,1,8,2
1,101,10,62,1,8,0
1,101,7,100,1,8,4
1,101,14,72,0,8,4
1,101,11,119,1,8,2
1,101,12,99,1,8,3
1,101,10,121,1,8,1
1,101,13,107,0,8,2
1,101,6,141,1,8,3
1,101,13,83,0,8,1
1,101,18,62,0,8,1
1,101,16,59,3,8,0
1,101,17,93,1,8,1
