fl,hp,lv,sp,pt,ar,st
0,94,7,79,2,4,0
0,74,6,88,1,4,2
0,78,7,82,1,4,2
0,0,2,97,0,4,0
0,75,3,96,3,4,0
0,81,13,75,1,4,2
0,87,7,99,0,4,1
0,85,7,100,0,4,1
0,79,6,109,1,4,2
0,90,3,134,0,4,1
0,88,4,113,1,4,0
0,76,7,74,3,4,0
0,81,7,105,1,4,1
0,76,6,130,0,4,1
0,79,7,85,2,4,2
0,91,7,127,1,4,0
0,80,7,81,1,4,1
0,76,8,98,2,4,0
0,86,4,151,0,4,1
0,82,6,112,0,4,1
0,88,6,109,0,4,1
0,76,6,113,0,4,1
0,77,6,109,0,4,2
0,92,6,125,0,4,1
0,80,7,80,2,4,1
0,78,6,111,2,4,0
0,94,6,108,0,4,2
0,84,11,102,0,4,1
0,81,7,125,1,4,1
0,81,7,102,0,4,0
0,81,6,84,1,4,2
0,77,7,85,1,4,0
0,86,4,91,0,4,3
0,75,6,109,0,4,1
0,94,7,88,1,4,2
0,75,6,132,0,4,0
0,84,8,97,1,4,0
0,88,2,116,2,4,1
0,75,6,129,0,4,1
0,84,6,127,0,4,1
0,75,6,113,0,4,2
0,81,7,125,0,4,2
0,75,4,104,2,4,0
0,87,3,115,2,4,0
0,93,6,130,1,4,0
0,79,7,85,1,4,2
0,101,2,116,2,4,0
0,97,7,83,0,4,1
0,91,6,90,2,4,1
0,77,7,102,1,4,1
0,100,1,94,1,4,2
0,96,6,113,0,4,1
0,76,7,121,0,4,1
0,96,6,78,2,4,1
0,81,7,77,2,4,0
0,85,8,89,1,4,0
0,78,7,85,2,4,1
0,0,7,107,0,4,0
0,81,3,115,1,4,1
0,77,7,122,1,4,1
0,76,6,81,2,4,0
0,90,3,130,0,4,1
0,86,6,85,0,4,3
0,75,7,103,3,4,0
0,80,7,85,1,4,1
0,100,6,90,0,4,1
0,79,9,78,0,4,1
0,97,8,98,0,4,1
0,76,7,90,1,4,1
0,105,6,110,0,4,0
0,79,9,73,2,4,1
0,107,8,79,0,4,1
0,83,6,80,3,4,1
0,83,4,92,2,4,1
0,77,6,148,0,4,0
0,86,6,88,2,4,2
0,93,8,114,1,4,0
0,79,7,118,1,4,1
0,80,6,107,1,4,2
0,100,1,138,1,4,1
0,102,4,112,1,4,1
0,81,3,115,1,4,1
0,0,4,113,0,4,0
0,105,6,107,1,4,0
0,91,9,92,1,4,0
0,92,7,103,1,4,1
0,91,7,102,0,4,1
0,79,6,89,1,4,2
0,102,7,141,0,4,1
0,90,2,98,0,4,0
0,81,9,117,0,4,1
0,83,7,91,1,4,0
0,83,3,116,0,4,0
0,95,7,78,1,4,2
0,78,6,112,0,4,1
0,89,3,135,2,4,0
0,74,4,114,0,4,2
0,85,8,73,0,4,2
0,92,6,85,0,4,1
0,81,6,128,1,4,1
0,91,10,90,0,4,0
0,76,6,126,0,4,0
0,89,8,79,1,4,2
0,77,6,89,1,4,2
0,80,11,90,1,4,0
0,77,7,94,2,4,0
0,101,2,135,1,4,0
0,79,7,81,0,4,3
0,76,6,89,2,4,1
0,88,2,116,0,4,3
0,99,3,112,1,4,0
0,0,2,96,0,4,0
0,85,9,73,1,4,1
0,97,6,129,1,4,0
0,78,7,101,2,4,0
0,86,6,104,1,4,2
0,81,7,119,0,4,2
0,87,4,95,1,4,1
0,80,4,132,0,4,1
0,88,4,95,2,4,0
0,77,8,82,0,4,1
0,76,6,110,1,4,1
0,78,4,93,2,4,2
0,106,7,85,1,4,0
0,74,3,114,0,4,0
0,76,4,94,0,4,2
0,99,6,129,0,4,0
0,78,3,155,0,4,0
0,80,7,85,1,4,1
0,78,7,85,1,4,2
0,76,7,122,0,4,0
0,89,6,89,2,4,0
0,100,1,96,0,4,0
0,107,8,100,0,4,1
0,82,7,99,2,4,1
0,75,8,111,1,4,0
0,101,2,113,0,4,2
0,83,7,104,1,4,0
0,97,7,84,1,4,0
0,77,7,129,0,4,0
0,82,9,86,1,4,1
0,82,4,111,1,4,0
0,0,7,112,0,4,0
0,76,8,94,1,4,0
0,78,7,105,0,4,2
0,79,7,105,2,4,1
0,89,6,87,0,4,2
0,92,7,85,0,4,0
0,76,7,105,0,4,2
0,77,6,81,1,4,2
0,79,3,96,1,4,2
0,78,6,129,1,4,0
0,81,7,97,1,4,2
0,82,3,136,1,4,0
0,77,7,82,1,4,2
0,75,6,89,1,4,2
0,81,7,127,0,4,0
0,104,6,96,1,4,1
0,82,10,66,2,4,1
0,85,7,112,0,4,0
0,102,3,96,2,4,1
0,91,9,101,0,4,1
0,80,6,112,1,4,0
0,98,7,105,1,4,0
0,78,9,67,0,4,2
0,78,7,103,2,4,0
0,76,4,133,1,4,0
0,102,3,136,0,4,0
0,90,6,145,1,4,0
0,78,7,82,3,4,0
0,98,7,85,1,4,1
0,81,6,129,0,4,0
0,87,8,96,1,4,2
0,78,8,94,0,4,2
0,100,1,118,0,4,1
0,77,7,74,3,4,1
0,78,7,120,1,4,0
0,76,7,86,1,4,3
0,94,7,99,0,4,0
0,75,6,130,0,4,1
0,77,6,109,2,4,0
0,84,8,80,1,4,1
0,76,6,87,1,4,3
0,74,6,110,0,4,2
0,75,6,90,2,4,1
0,79,7,89,0,4,1
0,105,6,91,0,4,1
0,100,6,103,0,4,2
0,88,4,109,0,4,2
0,90,8,76,1,4,2
0,88,10,88,1,4,0
0,86,6,90,1,4,2
0,86,3,155,0,4,0
0,87,4,115,0,4,1
0,79,6,107,0,4,1
0,87,7,84,0,4,2
0,87,3,135,1,4,0
0,76,7,78,2,4,1
0,92,3,114,0,4,2
0,65,4,94,1,4,0
0,77,8,118,0,4,2
0,97,6,98,1,4,0
0,84,7,84,2,4,1
0,79,7,85,1,4,2
0,103,6,112,0,4,0
0,77,7,142,0,4,0
0,87,6,111,1,4,0
0,91,4,109,1,4,1
0,96,2,95,2,4,2
0,87,7,131,0,4,0
0,78,7,98,0,4,2
0,80,9,78,1,4,1
0,80,6,128,1,4,1
0,78,9,93,1,4,2
0,103,6,108,1,4,0
0,75,6,150,0,4,0
0,81,4,92,2,4,1
0,92,6,90,0,4,2
0,78,7,89,1,4,1
0,84,7,108,0,4,1
0,76,7,105,2,4,1
0,76,4,112,1,4,1
0,84,6,105,3,4,0
0,91,11,105,0,4,2
0,90,7,90,2,4,0
0,94,3,94,0,4,2
0,80,10,90,2,4,0
0,82,7,101,2,4,0
0,81,10,114,1,4,0
0,76,8,82,1,4,1
0,78,4,114,0,4,1
0,76,8,78,0,4,1
0,102,3,93,1,4,1
0,76,7,121,1,4,0
0,99,6,89,1,4,1
0,77,6,112,1,4,1
0,76,6,109,2,4,1
0,82,6,102,0,4,0
0,88,6,91,0,4,1
0,86,4,113,1,4,0
0,87,3,95,0,4,3
0,82,6,92,0,4,1
0,85,6,132,0,4,1
0,78,8,78,2,4,0
0,76,7,126,1,4,1
0,83,7,127,0,4,0
0,86,6,85,0,4,3
0,78,6,148,1,4,0
0,94,4,113,0,4,1
0,80,6,107,1,4,0
0,83,7,88,0,4,2
0,80,8,98,0,4,0
0,95,7,80,0,4,0
0,90,6,110,0,4,1
0,76,6,89,2,4,2
0,87,10,68,1,4,2
0,102,3,116,1,4,0
0,77,8,74,1,4,1
0,93,7,133,0,4,1
0,79,7,89,1,4,1
0,100,7,123,0,4,0
0,97,7,88,1,4,0
0,76,7,86,1,4,1
0,86,4,131,0,4,1
0,80,9,74,3,4,0
0,80,9,98,2,4,0
0,78,8,154,0,4,0
0,95,4,94,0,4,2
0,86,2,99,2,4,1
0,75,6,132,1,4,0
0,91,4,110,1,4,1
0,77,6,109,0,4,1
0,101,2,91,2,4,1
0,79,7,145,0,4,0
0,80,6,113,0,4,2
0,77,7,105,1,4,0
0,83,4,96,0,4,0
0,80,7,105,1,4,0
0,86,7,92,0,4,1
0,82,7,141,1,4,0
0,82,10,102,1,4,0
0,77,6,109,1,4,1
0,102,3,92,1,4,2
0,76,6,144,0,4,1
0,82,9,92,0,4,2
0,80,7,128,0,4,0
0,85,7,86,1,4,0
0,97,3,95,2,4,1
0,76,8,114,0,4,1
0,86,3,111,1,4,1
0,77,7,78,2,4,2
0,86,4,95,0,4,2
0,75,7,86,2,4,0
0,79,10,87,2,4,0
0,80,7,81,2,4,2
0,74,6,149,0,4,0
0,84,6,104,2,4,0
0,87,8,100,0,4,2
0,98,4,113,1,4,0
0,100,1,95,2,4,0
0,81,4,130,1,4,1
0,76,8,118,1,4,0
0,78,7,77,1,4,2
0,76,6,108,0,4,1
0,76,7,79,0,4,1
0,98,6,129,0,4,1
0,86,6,107,1,4,0
0,76,7,82,2,4,2
0,95,6,91,1,4,0
0,84,8,95,1,4,0
0,78,6,89,3,4,0
0,79,7,89,1,4,2
0,77,6,102,0,4,2
0,94,8,84,0,4,0
0,78,6,89,3,4,1
0,87,7,106,1,4,0
0,85,10,69,0,4,1
0,76,6,114,0,4,1
0,80,9,64,0,4,1
0,77,6,129,2,4,0
0,78,7,105,1,4,0
0,74,6,86,3,4,0
0,89,2,116,0,4,2
0,75,6,88,1,4,2
0,79,7,121,1,4,0
0,86,4,91,2,4,1
0,89,6,110,1,4,0
0,105,6,126,0,4,1
0,103,4,81,2,4,1
0,78,9,110,0,4,1
0,76,7,98,0,4,2
0,76,7,102,2,4,1
0,78,11,87,2,4,0
0,93,8,131,0,4,0
0,94,4,108,0,4,1
0,102,3,130,1,4,0
0,75,8,75,2,4,1
0,79,6,88,3,4,0
0,92,7,83,0,4,1
0,80,10,110,0,4,0
0,85,3,115,1,4,1
0,0,7,98,0,4,0
0,89,7,135,1,4,0
0,75,6,150,0,4,1
0,77,7,98,0,4,1
0,80,6,109,0,4,3
0,0,7,100,0,4,0
0,81,7,101,1,4,1
0,79,7,97,1,4,0
0,76,6,130,1,4,0
0,76,6,106,1,4,1
0,96,2,97,1,4,2
0,77,7,104,0,4,3
0,79,8,89,0,4,3
0,74,3,115,1,4,1
0,79,4,97,1,4,1
0,79,8,81,2,4,1
0,77,7,109,1,4,0
0,96,4,89,3,4,0
0,76,6,88,1,4,2
0,79,6,87,0,4,3
0,77,6,89,0,4,3
0,77,7,100,2,4,0
0,78,10,63,0,4,2
0,102,3,92,2,4,0
0,90,7,103,2,4,0
0,86,6,109,0,4,1
0,87,6,91,0,4,2
0,96,4,92,2,4,0
0,76,6,129,0,4,1
0,79,7,90,1,4,1
0,97,6,88,0,4,0
0,81,6,91,1,4,1
0,90,9,76,2,4,0
0,80,7,100,0,4,1
0,89,2,113,2,4,0
0,76,7,82,1,4,2
0,86,6,146,0,4,0
0,88,10,61,2,4,1
0,78,7,104,2,4,0
0,101,2,111,1,4,2
0,0,7,127,0,4,0
0,92,3,93,3,4,0
0,91,7,119,0,4,1
0,77,7,105,1,4,1
0,80,6,79,0,4,0
0,84,6,132,0,4,0
0,80,6,108,0,4,2
0,84,12,78,0,4,2
0,86,3,113,1,4,1
0,89,3,113,1,4,1
0,85,6,107,0,4,2
0,79,9,73,2,4,0
0,86,4,94,1,4,1
0,6,10,136,0,4,1
0,87,8,68,1,4,2
0,78,7,105,0,4,1
0,80,11,86,2,4,0
0,75,4,113,1,4,1
0,76,7,86,3,4,0
0,86,7,128,0,4,0
0,76,7,82,0,4,2
0,75,4,113,1,4,1
0,77,6,126,1,4,0
0,78,7,74,1,4,2
0,75,4,113,1,4,1
0,77,11,79,1,4,1
0,84,4,95,0,4,2
0,92,6,90,1,4,2
0,77,6,103,0,4,1
0,80,10,66,1,4,1
0,88,6,111,0,4,2
0,102,6,90,1,4,0
0,88,4,115,0,4,0
0,78,7,105,2,4,0
0,88,7,87,0,4,1
0,85,6,90,1,4,0
0,77,8,102,0,4,1
0,82,7,128,0,4,0
0,86,11,85,0,4,2
0,101,2,153,0,4,0
0,87,9,104,0,4,1
0,78,9,114,1,4,0
0,92,7,75,2,4,0
0,97,6,108,0,4,2
0,91,6,90,1,4,1
0,84,8,96,2,4,0
0,75,6,93,2,4,1
0,77,7,119,1,4,0
0,75,6,148,1,4,0
0,0,4,117,0,4,0
0,81,4,92,2,4,1
0,100,1,117,1,4,1
0,83,3,116,0,4,2
0,94,6,129,0,4,1
0,98,6,89,1,4,0
0,78,9,87,1,4,1
0,89,7,86,1,4,0
0,79,10,94,1,4,0
0,89,7,82,1,4,1
0,83,10,90,1,4,1
0,87,6,90,1,4,1
0,91,6,110,0,4,1
0,79,6,109,1,4,1
0,77,9,91,0,4,1
0,79,6,133,1,4,0
0,101,4,112,2,4,0
0,74,6,90,0,4,2
0,77,7,78,3,4,0
0,77,6,102,1,4,1
0,86,7,85,1,4,1
0,79,8,101,0,4,0
0,90,10,76,0,4,1
0,102,3,94,2,4,0
0,82,7,103,2,4,1
0,99,6,88,0,4,1
0,75,6,110,2,4,0
0,79,7,108,0,4,1
0,90,6,91,1,4,0
0,93,4,94,1,4,2
0,77,7,101,2,4,1
0,88,11,85,0,4,0
0,79,6,89,0,4,2
0,77,7,78,1,4,2
0,78,7,97,0,4,1
0,0,4,133,0,4,0
0,84,10,61,1,4,2
0,75,6,109,1,4,1
0,92,9,79,2,4,0
0,78,7,109,1,4,1
0,76,9,95,0,4,2
0,83,6,127,2,4,0
0,87,10,92,0,4,0
0,98,2,97,1,4,2
0,81,6,128,0,4,1
0,87,4,90,1,4,3
0,74,4,126,1,4,0
0,80,7,105,0,4,2
0,78,6,89,0,4,3
0,79,7,81,1,4,1
0,90,6,107,1,4,0
0,91,2,98,1,4,2
0,76,7,89,1,4,0
0,78,6,86,2,4,0
0,75,6,89,1,4,1
0,86,7,98,2,4,0
0,81,7,141,1,4,0
0,77,9,68,0,4,2
0,77,8,74,1,4,3
0,101,2,115,0,4,2
0,76,6,108,0,4,1
0,79,10,92,1,4,1
0,75,4,93,0,4,3
0,76,7,102,1,4,1
0,85,7,108,0,4,1
0,85,6,88,0,4,3
0,75,4,130,1,4,1
0,78,10,70,1,4,2
0,77,7,102,2,4,0
0,84,7,73,1,4,2
0,79,8,94,0,4,2
0,75,7,110,1,4,0
0,93,6,106,1,4,0
0,89,6,93,1,4,0
0,79,6,108,2,4,0
0,103,7,124,1,4,0
0,99,2,137,1,4,0
0,77,7,105,2,4,0
0,76,7,108,1,4,1
0,0,4,136,0,4,0
0,82,7,104,0,4,1
0,83,7,104,1,4,1
0,88,6,90,1,4,0
0,77,7,80,0,4,2
0,79,8,117,0,4,0
0,88,7,106,0,4,0
0,88,3,135,1,4,0
0,0,7,103,0,4,0
0,80,10,62,3,4,0
0,83,11,64,0,4,2
0,80,8,99,1,4,0
0,89,9,92,2,4,0
0,99,7,89,1,4,0
0,101,2,112,2,4,0
0,79,7,81,1,4,1
0,100,1,99,0,4,0
0,79,7,80,1,4,1
0,88,6,87,1,4,2
0,82,7,102,0,4,1
0,90,8,88,1,4,1
0,74,6,111,0,4,0
0,79,7,118,1,4,0
0,95,2,97,2,4,1
0,77,7,120,0,4,1
0,77,8,114,1,4,1
0,85,4,112,0,4,1
0,94,4,114,0,4,1
0,80,7,105,1,4,1
0,75,7,114,0,4,2
0,78,7,79,0,4,1
0,77,10,130,0,4,0
0,82,6,90,1,4,1
0,81,7,84,1,4,0
0,94,3,94,1,4,2
0,83,2,100,0,4,0
0,76,9,98,2,4,0
0,77,7,117,1,4,0
0,86,6,91,2,4,0
0,81,3,134,0,4,1
0,73,3,98,1,4,2
0,85,9,113,0,4,0
0,86,9,116,0,4,0
0,96,6,110,1,4,0
0,80,4,133,0,4,2
0,76,7,105,1,4,1
0,83,6,132,0,4,0
0,92,7,79,2,4,1
0,101,2,111,2,4,0
0,79,8,114,2,4,0
0,78,8,94,1,4,0
0,76,6,106,2,4,1
0,77,6,89,1,4,2
0,78,7,104,1,4,0
0,80,6,112,2,4,0
0,87,7,104,1,4,0
0,98,6,105,3,4,0
0,78,7,101,2,4,0
0,92,7,101,1,4,1
0,77,3,117,2,4,0
0,86,8,100,0,4,2
0,100,1,98,2,4,1
0,92,3,114,2,4,0
0,79,7,109,1,4,0
0,75,3,117,0,4,2
0,101,6,112,0,4,0
0,78,3,115,2,4,0
0,78,7,105,1,4,0
0,76,7,86,2,4,0
0,102,3,110,0,4,2
0,81,12,99,1,4,1
0,78,7,121,0,4,1
0,82,4,116,0,4,1
0,96,7,81,1,4,0
0,95,3,114,3,4,0
0,93,6,89,0,4,1
0,90,4,114,0,4,1
0,83,3,116,1,4,1
0,90,11,93,1,4,1
0,78,10,82,0,4,3
0,91,2,98,0,4,1
0,0,7,90,0,4,0
0,97,6,129,0,4,0
0,90,2,118,1,4,1
0,79,11,90,0,4,1
0,85,7,104,1,4,0
0,78,9,89,2,4,1
0,76,6,101,0,4,3
0,83,7,104,1,4,0
0,85,7,104,0,4,0
0,78,8,118,0,4,0
0,76,6,89,2,4,1
0,77,6,93,2,4,0
0,76,6,109,0,4,2
0,105,6,107,0,4,2
0,101,3,116,0,4,2
0,92,3,115,1,4,0
0,81,6,109,1,4,0
0,74,4,113,1,4,1
0,93,6,90,0,4,2
0,86,4,130,2,4,0
0,82,4,90,2,4,1
0,76,4,93,0,4,3
0,76,6,84,1,4,0
0,89,6,83,0,4,2
0,98,3,115,0,4,1
0,79,8,93,1,4,1
0,83,10,57,0,4,0
0,75,6,110,2,4,0
0,94,7,86,1,4,0
0,89,3,94,1,4,2
0,80,7,141,0,4,0
0,90,2,98,1,4,0
0,91,4,94,2,4,0
0,77,6,109,0,4,2
0,79,6,91,1,4,2
0,76,8,83,0,4,2
0,78,3,115,3,4,0
0,93,7,82,0,4,1
0,102,3,114,0,4,1
0,78,7,85,2,4,1
0,88,9,104,0,4,2
0,77,6,129,1,4,0
0,95,3,113,0,4,3
0,76,7,138,0,4,0
0,82,9,115,0,4,0
0,79,6,88,2,4,1
0,79,6,105,2,4,1
0,81,8,107,1,4,0
0,83,6,148,0,4,1
0,89,7,87,1,4,1
0,76,6,111,2,4,0
0,91,6,90,1,4,1
0,82,6,123,2,4,0
0,99,8,99,0,4,1
0,80,6,111,2,4,0
0,76,4,113,1,4,1
0,76,6,89,1,4,1
0,78,7,88,0,4,3
0,77,6,109,2,4,0
0,103,4,93,1,4,0
0,97,3,97,0,4,0
0,83,4,150,0,4,0
0,80,6,111,0,4,1
0,78,6,110,0,4,2
0,85,7,87,0,4,1
0,86,6,127,1,4,0
0,99,7,101,0,4,1
0,83,6,87,1,4,1
0,76,7,86,1,4,0
0,78,7,98,1,4,0
0,77,7,105,0,4,1
0,87,4,107,1,4,1
0,81,6,132,0,4,0
0,95,3,137,0,4,0
0,76,4,112,0,4,2
0,79,6,82,2,4,2
0,83,4,132,1,4,0
0,83,11,119,0,4,0
0,84,6,92,2,4,0
0,86,2,119,0,4,0
0,78,7,101,1,4,0
0,98,3,173,0,4,0
0,74,6,109,1,4,1
0,87,6,89,0,4,1
0,84,7,104,2,4,1
0,78,11,127,0,4,1
0,83,2,100,0,4,0
0,77,9,97,0,4,1
0,78,7,89,1,4,0
0,88,3,95,1,4,1
0,74,6,107,1,4,1
0,85,7,79,1,4,0
0,78,4,109,0,4,2
0,81,6,88,0,4,3
0,78,8,97,2,4,0
0,79,11,63,2,4,1
0,79,7,81,2,4,1
0,105,6,107,0,4,0
0,77,7,105,1,4,0
0,83,7,101,1,4,0
0,100,1,136,1,4,0
0,102,3,114,1,4,1
0,84,9,93,1,4,0
0,101,2,131,0,4,1
0,76,6,112,0,4,2
0,101,2,94,1,4,2
0,80,8,117,1,4,0
0,82,7,104,1,4,0
0,83,9,66,3,4,1
0,90,4,113,0,4,1
0,77,7,105,1,4,1
0,88,9,116,0,4,1
0,85,7,107,0,4,1
0,88,7,100,1,4,0
0,82,7,103,2,4,0
0,95,7,82,2,4,0
0,82,6,128,1,4,1
0,77,6,113,0,4,1
0,74,4,93,2,4,1
0,86,8,96,1,4,2
0,78,4,90,2,4,2
0,93,6,126,0,4,1
0,80,6,108,0,4,1
0,77,7,85,1,4,2
0,78,6,89,1,4,3
0,102,7,83,0,4,1
0,80,8,97,0,4,1
0,85,7,112,0,4,0
0,107,8,111,0,4,0
0,87,7,86,1,4,1
0,74,4,114,0,4,2
0,79,10,72,0,4,2
0,78,7,82,2,4,1
0,79,6,92,1,4,1
0,84,3,116,2,4,0
0,79,12,72,1,4,0
0,84,7,104,0,4,2
0,98,7,81,2,4,1
0,76,7,126,0,4,1
0,95,2,136,1,4,0
0,81,7,84,1,4,3
0,84,10,89,0,4,1
0,89,7,107,0,4,2
0,101,2,155,0,4,0
0,92,6,90,0,4,1
0,77,6,120,0,4,0
0,84,6,89,0,4,1
0,81,7,121,0,4,1
0,86,6,87,0,4,2
0,90,3,136,0,4,1
0,76,6,125,1,4,0
0,103,4,89,0,4,2
0,103,7,97,0,4,2
0,76,7,103,1,4,0
0,78,8,98,2,4,0
0,106,7,76,0,4,3
0,90,6,91,1,4,0
0,80,7,88,1,4,1
0,81,7,101,0,4,2
0,79,3,96,1,4,2
0,77,6,108,2,4,1
0,78,3,115,2,4,0
0,85,2,99,0,4,0
0,76,6,109,2,4,1
0,84,7,96,2,4,0
0,77,7,126,0,4,1
0,77,6,102,2,4,0
0,85,4,108,2,4,0
0,88,9,80,2,4,0
0,92,7,83,2,4,0
0,77,7,125,1,4,0
0,91,8,91,2,4,0
0,78,6,79,3,4,1
0,87,2,112,1,4,2
0,78,7,122,0,4,0
0,89,3,115,1,4,1
0,92,3,94,1,4,2
0,87,6,107,0,4,1
0,79,7,85,3,4,0
0,80,4,130,1,4,1
0,96,8,124,0,4,0
0,105,6,108,0,4,1
0,0,7,87,0,4,0
0,75,4,113,1,4,1
0,90,7,86,0,4,1
0,76,6,130,0,4,2
0,103,4,130,0,4,0
0,79,10,90,2,4,0
0,84,6,91,1,4,0
0,79,6,113,0,4,1
0,77,9,78,1,4,0
0,78,6,108,2,4,0
0,98,3,96,0,4,2
0,74,3,116,1,4,1
0,87,6,91,1,4,0
0,75,7,100,0,4,1
0,104,7,79,0,4,1
0,76,6,93,1,4,0
0,78,7,79,2,4,0
0,75,6,148,0,4,0
0,75,6,86,2,4,1
0,86,7,96,1,4,1
0,78,7,122,1,4,0
0,105,6,78,0,4,3
0,82,7,100,2,4,0
0,98,4,113,0,4,0
0,76,7,109,0,4,1
0,81,11,84,0,4,0
0,77,8,90,2,4,0
0,0,10,98,0,4,0
0,77,6,89,0,4,2
0,84,7,124,1,4,1
0,104,7,98,0,4,1
0,105,6,85,1,4,1
0,85,8,96,0,4,0
0,75,6,104,2,4,0
0,77,7,123,0,4,0
0,94,6,93,1,4,1
0,87,11,61,1,4,0
0,80,7,84,2,4,0
0,76,6,126,1,4,0
0,77,6,140,0,4,0
0,79,9,94,2,4,0
0,78,8,90,1,4,1
0,76,7,94,1,4,1
0,76,6,149,0,4,1
0,76,6,109,1,4,1
0,80,12,55,0,4,2
0,92,3,134,0,4,1
0,77,7,81,1,4,1
0,0,3,97,0,4,0
0,80,8,81,3,4,0
0,102,3,96,1,4,1
0,78,9,94,0,4,2
0,83,4,93,1,4,2
0,85,7,88,0,4,2
0,82,7,108,1,4,1
0,100,10,70,1,4,1
0,76,7,109,0,4,1
0,79,10,94,0,4,1
0,90,8,113,0,4,0
0,80,7,125,1,4,1
0,82,6,104,0,4,1
0,86,6,91,2,4,1
0,82,7,117,0,4,1
0,81,7,125,1,4,1
0,97,3,113,1,4,2
0,77,7,89,1,4,2
0,83,6,107,0,4,1
0,88,7,83,1,4,1
0,77,7,85,1,4,2
0,83,8,97,1,4,0
0,76,6,119,1,4,0
0,96,6,102,0,4,1
0,89,3,96,0,4,2
0,76,7,102,2,4,0
0,74,4,114,0,4,2
0,91,6,89,2,4,0
0,84,10,73,3,4,0
0,79,10,110,1,4,0
0,77,8,82,1,4,0
0,100,7,97,1,4,1
0,78,7,78,1,4,2
0,106,7,103,0,4,1
0,78,7,103,0,4,2
0,84,4,110,1,4,0
0,76,6,113,0,4,1
0,89,2,118,2,4,0
0,75,6,110,1,4,1
0,91,9,115,1,4,0
0,78,6,89,0,4,3
0,79,8,110,0,4,1
0,94,3,94,1,4,2
0,82,4,112,0,4,2
0,76,6,89,1,4,3
0,75,6,109,0,4,3
0,78,6,108,2,4,0
0,92,7,86,2,4,0
0,78,9,102,0,4,0
0,81,7,101,2,4,0
0,90,6,87,1,4,2
0,89,7,107,0,4,1
0,76,6,104,2,4,1
0,87,7,91,0,4,1
0,91,7,100,2,4,0
0,79,6,105,1,4,2
0,82,6,88,2,4,1
0,77,7,83,1,4,2
0,82,4,92,2,4,1
0,79,7,105,2,4,0
0,78,10,60,0,4,2
0,76,6,105,0,4,1
0,77,6,107,0,4,2
0,87,7,81,2,4,0
0,103,4,110,1,4,0
0,80,7,109,0,4,2
0,99,9,103,0,4,0
0,82,12,103,0,4,1
0,92,7,107,0,4,0
0,75,6,130,1,4,0
0,77,6,109,0,4,1
0,94,7,106,2,4,0
0,86,7,77,0,4,1
0,74,6,92,2,4,0
0,88,7,123,1,4,0
0,77,8,113,0,4,0
0,105,6,89,0,4,1
0,81,4,90,3,4,0
0,77,6,89,2,4,1
0,76,7,103,1,4,0
0,76,7,82,1,4,3
0,90,7,87,1,4,1
0,74,4,94,1,4,3
0,102,3,95,0,4,2
0,78,7,105,1,4,1
0,78,6,133,0,4,0
0,88,6,107,2,4,1
0,75,6,88,2,4,0
0,80,8,97,2,4,0
0,78,8,101,0,4,1
0,72,3,158,0,4,0
0,78,9,86,1,4,2
0,78,8,82,0,4,1
0,85,4,132,0,4,1
0,88,7,94,2,4,0
0,89,2,136,1,4,0
0,82,12,79,0,4,1
0,75,6,90,1,4,1
0,97,4,85,1,4,2
0,87,10,65,0,4,3
0,74,6,110,1,4,0
0,95,6,110,0,4,1
0,78,6,89,0,4,2
0,80,7,108,0,4,0
0,78,7,85,1,4,2
0,83,7,100,0,4,1
0,78,8,78,0,4,1
0,85,7,107,0,4,1
0,74,6,99,0,4,1
0,76,7,127,0,4,0
0,76,8,98,1,4,0
0,76,7,103,1,4,1
0,84,9,65,1,4,2
0,76,4,113,1,4,1
0,78,7,89,0,4,3
0,93,6,90,1,4,2
0,84,3,113,1,4,1
0,83,12,91,0,4,1
0,78,6,108,0,4,1
0,97,7,105,0,4,0
0,77,6,133,0,4,1
0,87,2,99,1,4,0
0,98,7,82,2,4,0
0,87,7,87,0,4,1
0,83,6,90,1,4,0
0,87,10,66,2,4,0
0,97,3,133,0,4,1
0,79,7,88,0,4,2
0,91,4,87,0,4,3
0,77,6,93,1,4,1
0,77,7,85,0,4,3
0,83,7,106,1,4,0
0,77,8,78,1,4,2
0,92,6,85,1,4,2
0,77,4,93,1,4,2
0,98,10,112,0,4,0
0,77,7,105,1,4,1
0,79,7,100,1,4,1
0,78,7,84,2,4,1
0,99,6,125,0,4,0
0,74,6,91,1,4,0
0,100,1,99,0,4,1
0,75,7,106,0,4,0
0,91,3,95,1,4,1
0,77,7,82,2,4,1
0,79,7,125,1,4,1
0,95,7,86,1,4,1
0,82,7,104,1,4,2
0,82,3,136,1,4,1
0,75,6,90,0,4,3
0,74,4,113,1,4,1
0,76,7,84,2,4,1
0,90,7,90,0,4,0
0,98,7,81,0,4,2
0,84,10,89,0,4,1
0,84,9,81,1,4,0
0,80,9,89,1,4,1
0,80,6,81,1,4,1
0,77,6,107,2,4,0
0,86,7,100,2,4,0
0,94,4,133,0,4,0
0,77,7,100,2,4,1
0,89,9,124,0,4,0
0,86,7,108,0,4,0
0,79,8,121,0,4,0
0,74,4,114,0,4,2
0,78,3,136,1,4,0
0,85,2,99,0,4,0
0,73,3,134,0,4,1
0,79,7,105,0,4,1
0,79,10,109,0,4,0
0,77,9,84,0,4,2
0,77,7,85,0,4,2
0,0,2,115,0,4,0
0,94,2,93,2,4,1
0,96,3,95,1,4,1
0,92,7,126,0,4,0
0,94,2,98,1,4,0
